Mapa;Fase;Veiculo;Placa;Frota Cadastro;Tipo Mapa  ;Entrega;Emissao;DtOper;HrOper;Usuario;Lacre-1;Lacre-2;Lacre-3;Lacre-4;Motorista;DtIniCarreg;HrIniCarreg;DtFimCarreg;HrFimCarreg;KmPrev;KmAtual;Conferente;Destino;Promax/RF;Liberacao;Frota Mapa;Motivo Nao Carreg        ;Cx Carregadas;MinOper
020816;Carga Montada        ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;21:18;WMS         ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00530;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        152,82;           
020816;Carga Conferida      ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;22:14;WMS         ;            ;            ;            ;            ;00016;          ;     ;          ;     ;00530;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        152,82;           
020816;Carregado            ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;22:14;WMS         ;1           ;0           ;0           ;0           ;00002;07/10/2025;22:14;07/10/2025;22:14;00530;0196159;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        152,82;           
020816;Saida Cdd/Fab        ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;08:22;portaria.pa ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00530;0000000;00000   ;Rota         ;Promax         ;07/10/2025;Padronizada;00                                                            ;        152,82;           
020816;Entrada Cdd/Fab      ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;15:22;icaro.pa    ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00530;0000000;00000   ;Rota         ;Promax         ;07/10/2025;Padronizada;00                                                            ;        152,82;        420
020816;PC_Fisica            ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;15:31;WMS         ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00530;0196677;00000   ;             ;WMS            ;07/10/2025;Padronizada;00                                                            ;        152,82;           
020816;PC_Financeira        ;206;RPQ3A36;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;15:31;FECH AUTO   ;            ;            ;            ;            ;00002;          ;     ;          ;     ;00530;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        152,82;           
020817;Gerado               ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;19:17;carvalho    ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;Emitido              ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;19:27;carvalho    ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;Carga Montada        ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;21:01;WMS         ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;Carga Conferida      ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;21:24;WMS         ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;Carregado            ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;21:24;WMS         ;1           ;0           ;0           ;0           ;00188;07/10/2025;21:24;07/10/2025;21:24;00560;0162503;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;Saida Cdd/Fab        ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;08:06;portaria.pa ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;Rota         ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;Entrada Cdd/Fab      ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;18:35;icaro.pa    ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;Rota         ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;        629
020817;PC_Fisica            ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;19:23;WMS         ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0163013;00000   ;             ;WMS            ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020817;PC_Financeira        ;222;SJQ2D73;Padronizada;Rota                     ;               ;07/10/2025;07/10/2025;19:23;FECH AUTO   ;            ;            ;            ;            ;00188;          ;     ;          ;     ;00560;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        260,86;           
020818;Gerado               ;204;PKP3742;Padronizada;Rota                     ;               ;07/10/2025;06/10/2025;19:17;carvalho    ;            ;            ;            ;            ;00004;          ;     ;          ;     ;00046;0000000;00000   ;             ;Promax         ;07/10/2025;Padronizada;00                                                            ;        172,50;           
